# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (311, 2)

[centers]
idx	x_H_axis	y_W_axis
0	56.000000	115.000000
1	65.955452	116.656799
2	75.920799	121.323196
3	85.896049	128.999207
4	95.881203	139.684799
5	105.876251	153.380005
6	115.881203	170.084793
7	125.896049	189.799194
8	135.920807	212.523193
9	145.955444	238.256805
10	156.000000	267.000000
11	165.855453	238.256805
12	175.720795	212.523193
13	185.596054	189.799194
14	195.481201	170.084793
15	205.376251	153.380005
16	215.281204	139.684799
17	225.196045	128.999207
18	235.120804	121.323196
19	245.055450	116.656799
20	255.000000	115.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	56.000000	115.000000	0	0.00000000
1	56.000000	115.000000	0	0.00000000
2	56.000000	115.000000	0	0.00000000
3	56.000000	115.000000	0	0.00000000
4	56.000000	115.000000	0	0.00000000
5	56.000000	115.000000	0	0.00000000
6	56.000000	115.000000	0	0.00000000
7	56.000000	115.000000	0	0.00000000
8	56.000000	115.000000	0	0.00000000
9	56.000000	115.000000	0	0.00000000
10	56.000000	115.000000	0	0.00000000
11	56.000000	115.000000	0	0.00000000
12	56.000000	115.000000	0	0.00000000
13	56.000000	115.000000	0	0.00000000
14	56.000000	115.000000	0	0.00000000
15	56.000000	115.000000	0	0.00000000
16	56.000000	115.000000	0	0.00000000
17	56.000000	115.000000	0	0.00000000
18	56.000000	115.000000	0	0.00000000
19	56.000000	115.000000	0	0.00000000
20	56.000000	115.000000	0	0.00000000
21	56.000000	115.000000	0	0.00000000
22	56.000000	115.000000	0	0.00000000
23	56.000000	115.000000	0	0.00000000
24	56.000000	115.000000	0	0.00000000
25	56.000000	115.000000	0	0.00000000
26	56.000000	115.000000	0	0.00000000
27	56.000000	115.000000	0	0.00000000
28	56.000000	115.000000	0	0.00000000
29	56.000000	115.000000	0	0.00000000
30	56.000000	115.000000	0	0.00000000
31	56.000000	115.000000	0	0.00000000
32	56.000000	115.000000	0	0.00000000
33	65.955452	116.656799	1	0.00000000
34	65.955452	116.656799	1	0.00000000
35	65.955452	116.656799	1	0.00000000
36	65.955452	116.656799	1	0.00000000
37	65.955452	116.656799	1	0.00000000
38	65.955452	116.656799	1	0.00000000
39	65.955452	116.656799	1	0.00000000
40	65.955452	116.656799	1	0.00000000
41	65.955452	116.656799	1	0.00000000
42	65.955452	116.656799	1	0.00000000
43	65.955452	116.656799	1	0.00000000
44	65.955452	116.656799	1	0.00000000
45	65.955452	116.656799	1	0.00000000
46	65.955452	116.656799	1	0.00000000
47	65.955452	116.656799	1	0.00000000
48	65.955452	116.656799	1	0.00000000
49	65.955452	116.656799	1	0.00000000
50	65.955452	116.656799	1	0.00000000
51	65.955452	116.656799	1	0.00000000
52	65.955452	116.656799	1	0.00000000
53	65.955452	116.656799	1	0.00000000
