# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (576, 2)

[centers]
idx	x_H_axis	y_W_axis
0	31.000000	36.000000
1	40.955448	37.656799
2	50.920799	42.323200
3	60.896049	49.999199
4	70.881203	60.684799
5	80.876251	74.379997
6	90.881203	91.084801
7	100.896049	110.799202
8	110.920799	133.523193
9	120.955452	159.256805
10	131.000000	188.000000
11	140.855453	159.256805
12	150.720795	133.523193
13	160.596054	110.799202
14	170.481201	91.084801
15	180.376251	74.379997
16	190.281204	60.684799
17	200.196045	49.999199
18	210.120804	42.323200
19	220.055450	37.656799
20	230.000000	36.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	31.000000	36.000000	0	0.00000000
1	31.000000	36.000000	0	0.00000000
2	31.000000	36.000000	0	0.00000000
3	31.000000	36.000000	0	0.00000000
4	31.000000	36.000000	0	0.00000000
5	31.000000	36.000000	0	0.00000000
6	31.000000	36.000000	0	0.00000000
7	31.000000	36.000000	0	0.00000000
8	31.000000	36.000000	0	0.00000000
9	31.000000	36.000000	0	0.00000000
10	31.000000	36.000000	0	0.00000000
11	31.000000	36.000000	0	0.00000000
12	31.000000	36.000000	0	0.00000000
13	31.000000	36.000000	0	0.00000000
14	31.000000	36.000000	0	0.00000000
15	31.000000	36.000000	0	0.00000000
16	31.000000	36.000000	0	0.00000000
17	31.000000	36.000000	0	0.00000000
18	31.000000	36.000000	0	0.00000000
19	31.000000	36.000000	0	0.00000000
20	31.000000	36.000000	0	0.00000000
21	31.000000	36.000000	0	0.00000000
22	31.000000	36.000000	0	0.00000000
23	31.000000	36.000000	0	0.00000000
24	31.000000	36.000000	0	0.00000000
25	31.000000	36.000000	0	0.00000000
26	31.000000	36.000000	0	0.00000000
27	31.000000	36.000000	0	0.00000000
28	31.000000	36.000000	0	0.00000000
29	31.000000	36.000000	0	0.00000000
30	31.000000	36.000000	0	0.00000000
31	31.000000	36.000000	0	0.00000000
32	31.000000	36.000000	0	0.00000000
33	31.000000	36.000000	0	0.00000000
34	31.000000	36.000000	0	0.00000000
35	31.000000	36.000000	0	0.00000000
36	31.000000	36.000000	0	0.00000000
37	31.000000	36.000000	0	0.00000000
38	31.000000	36.000000	0	0.00000000
39	31.000000	36.000000	0	0.00000000
40	31.000000	36.000000	0	0.00000000
41	31.000000	36.000000	0	0.00000000
42	31.000000	36.000000	0	0.00000000
43	31.000000	36.000000	0	0.00000000
44	31.000000	36.000000	0	0.00000000
45	31.000000	36.000000	0	0.00000000
46	31.000000	36.000000	0	0.00000000
47	31.000000	36.000000	0	0.00000000
48	31.000000	36.000000	0	0.00000000
49	31.000000	36.000000	0	0.00000000
50	31.000000	36.000000	0	0.00000000
51	31.000000	36.000000	0	0.00000000
52	31.000000	36.000000	0	0.00000000
53	31.000000	36.000000	0	0.00000000
54	40.955448	37.656799	1	0.00000000
55	40.955448	37.656799	1	0.00000000
56	40.955448	37.656799	1	0.00000000
57	40.955448	37.656799	1	0.00000000
