# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (576, 2)

[centers]
idx	x_H_axis	y_W_axis
0	60.000000	68.000000
1	69.955452	69.656799
2	79.920799	74.323196
3	89.896049	81.999199
4	99.881203	92.684799
5	109.876251	106.379997
6	119.881203	123.084801
7	129.896057	142.799194
8	139.920807	165.523193
9	149.955444	191.256805
10	160.000000	220.000000
11	169.855453	191.256805
12	179.720795	165.523193
13	189.596054	142.799194
14	199.481201	123.084801
15	209.376251	106.379997
16	219.281204	92.684799
17	229.196045	81.999199
18	239.120804	74.323196
19	249.055450	69.656799
20	259.000000	68.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	60.000000	68.000000	0	0.00000000
1	60.000000	68.000000	0	0.00000000
2	60.000000	68.000000	0	0.00000000
3	60.000000	68.000000	0	0.00000000
4	60.000000	68.000000	0	0.00000000
5	60.000000	68.000000	0	0.00000000
6	60.000000	68.000000	0	0.00000000
7	60.000000	68.000000	0	0.00000000
8	60.000000	68.000000	0	0.00000000
9	60.000000	68.000000	0	0.00000000
10	60.000000	68.000000	0	0.00000000
11	60.000000	68.000000	0	0.00000000
12	60.000000	68.000000	0	0.00000000
13	60.000000	68.000000	0	0.00000000
14	60.000000	68.000000	0	0.00000000
15	60.000000	68.000000	0	0.00000000
16	60.000000	68.000000	0	0.00000000
17	60.000000	68.000000	0	0.00000000
18	60.000000	68.000000	0	0.00000000
19	60.000000	68.000000	0	0.00000000
20	60.000000	68.000000	0	0.00000000
21	60.000000	68.000000	0	0.00000000
22	60.000000	68.000000	0	0.00000000
23	60.000000	68.000000	0	0.00000000
24	60.000000	68.000000	0	0.00000000
25	60.000000	68.000000	0	0.00000000
26	60.000000	68.000000	0	0.00000000
27	60.000000	68.000000	0	0.00000000
28	60.000000	68.000000	0	0.00000000
29	60.000000	68.000000	0	0.00000000
30	60.000000	68.000000	0	0.00000000
31	60.000000	68.000000	0	0.00000000
32	60.000000	68.000000	0	0.00000000
33	60.000000	68.000000	0	0.00000000
34	60.000000	68.000000	0	0.00000000
35	60.000000	68.000000	0	0.00000000
36	60.000000	68.000000	0	0.00000000
37	60.000000	68.000000	0	0.00000000
38	60.000000	68.000000	0	0.00000000
39	60.000000	68.000000	0	0.00000000
40	60.000000	68.000000	0	0.00000000
41	60.000000	68.000000	0	0.00000000
42	60.000000	68.000000	0	0.00000000
43	60.000000	68.000000	0	0.00000000
44	60.000000	68.000000	0	0.00000000
45	60.000000	68.000000	0	0.00000000
46	60.000000	68.000000	0	0.00000000
47	60.000000	68.000000	0	0.00000000
48	60.000000	68.000000	0	0.00000000
49	60.000000	68.000000	0	0.00000000
50	60.000000	68.000000	0	0.00000000
51	60.000000	68.000000	0	0.00000000
52	60.000000	68.000000	0	0.00000000
53	60.000000	68.000000	0	0.00000000
54	69.955452	69.656799	1	0.00000000
55	69.955452	69.656799	1	0.00000000
56	69.955452	69.656799	1	0.00000000
57	69.955452	69.656799	1	0.00000000
58	69.955452	69.656799	1	0.00000000
59	69.955452	69.656799	1	0.00000000
60	69.955452	69.656799	1	0.00000000
61	69.955452	69.656799	1	0.00000000
62	69.955452	69.656799	1	0.00000000
63	69.955452	69.656799	1	0.00000000
64	69.955452	69.656799	1	0.00000000
65	69.955452	69.656799	1	0.00000000
66	69.955452	69.656799	1	0.00000000
67	69.955452	69.656799	1	0.00000000
68	69.955452	69.656799	1	0.00000000
69	69.955452	69.656799	1	0.00000000
70	69.955452	69.656799	1	0.00000000
71	69.955452	69.656799	1	0.00000000
72	69.955452	69.656799	1	0.00000000
73	69.955452	69.656799	1	0.00000000
74	69.955452	69.656799	1	0.00000000
75	69.955452	69.656799	1	0.00000000
76	69.955452	69.656799	1	0.00000000
77	69.955452	69.656799	1	0.00000000
78	69.955452	69.656799	1	0.00000000
79	69.955452	69.656799	1	0.00000000
80	69.955452	69.656799	1	0.00000000
81	69.955452	69.656799	1	0.00000000
82	69.955452	69.656799	1	0.00000000
83	69.955452	69.656799	1	0.00000000
84	69.955452	69.656799	1	0.00000000
85	69.955452	69.656799	1	0.00000000
