# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (311, 2)

[centers]
idx	x_H_axis	y_W_axis
0	52.000000	32.000000
1	61.955448	33.656799
2	71.920799	38.323200
3	81.896049	45.999199
4	91.881203	56.684799
5	101.876251	70.379997
6	111.881203	87.084801
7	121.896049	106.799202
8	131.920807	129.523193
9	141.955444	155.256805
10	152.000000	184.000000
11	161.855453	155.256805
12	171.720795	129.523193
13	181.596054	106.799202
14	191.481201	87.084801
15	201.376251	70.379997
16	211.281204	56.684799
17	221.196045	45.999199
18	231.120804	38.323200
19	241.055450	33.656799
20	251.000000	32.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	52.000000	32.000000	0	0.00000000
1	52.000000	32.000000	0	0.00000000
2	52.000000	32.000000	0	0.00000000
3	52.000000	32.000000	0	0.00000000
4	52.000000	32.000000	0	0.00000000
5	52.000000	32.000000	0	0.00000000
6	52.000000	32.000000	0	0.00000000
7	52.000000	32.000000	0	0.00000000
8	52.000000	32.000000	0	0.00000000
9	52.000000	32.000000	0	0.00000000
10	52.000000	32.000000	0	0.00000000
11	52.000000	32.000000	0	0.00000000
12	52.000000	32.000000	0	0.00000000
13	52.000000	32.000000	0	0.00000000
14	52.000000	32.000000	0	0.00000000
15	52.000000	32.000000	0	0.00000000
16	52.000000	32.000000	0	0.00000000
17	52.000000	32.000000	0	0.00000000
18	52.000000	32.000000	0	0.00000000
19	52.000000	32.000000	0	0.00000000
20	52.000000	32.000000	0	0.00000000
21	52.000000	32.000000	0	0.00000000
22	52.000000	32.000000	0	0.00000000
23	52.000000	32.000000	0	0.00000000
24	52.000000	32.000000	0	0.00000000
25	52.000000	32.000000	0	0.00000000
26	52.000000	32.000000	0	0.00000000
27	52.000000	32.000000	0	0.00000000
28	52.000000	32.000000	0	0.00000000
29	52.000000	32.000000	0	0.00000000
30	52.000000	32.000000	0	0.00000000
31	52.000000	32.000000	0	0.00000000
32	52.000000	32.000000	0	0.00000000
33	61.955448	33.656799	1	0.00000000
34	61.955448	33.656799	1	0.00000000
35	61.955448	33.656799	1	0.00000000
36	61.955448	33.656799	1	0.00000000
37	61.955448	33.656799	1	0.00000000
38	61.955448	33.656799	1	0.00000000
39	61.955448	33.656799	1	0.00000000
40	61.955448	33.656799	1	0.00000000
41	61.955448	33.656799	1	0.00000000
42	61.955448	33.656799	1	0.00000000
43	61.955448	33.656799	1	0.00000000
44	61.955448	33.656799	1	0.00000000
45	61.955448	33.656799	1	0.00000000
46	61.955448	33.656799	1	0.00000000
47	61.955448	33.656799	1	0.00000000
48	61.955448	33.656799	1	0.00000000
49	61.955448	33.656799	1	0.00000000
50	61.955448	33.656799	1	0.00000000
51	61.955448	33.656799	1	0.00000000
52	61.955448	33.656799	1	0.00000000
53	61.955448	33.656799	1	0.00000000
54	61.955448	33.656799	1	0.00000000
55	61.955448	33.656799	1	0.00000000
56	61.955448	33.656799	1	0.00000000
57	61.955448	33.656799	1	0.00000000
58	61.955448	33.656799	1	0.00000000
59	61.955448	33.656799	1	0.00000000
60	61.955448	33.656799	1	0.00000000
61	61.955448	33.656799	1	0.00000000
62	61.955448	33.656799	1	0.00000000
63	61.955448	33.656799	1	0.00000000
64	61.955448	33.656799	1	0.00000000
65	61.955448	33.656799	1	0.00000000
66	71.920799	38.323200	2	0.00000000
67	71.920799	38.323200	2	0.00000000
68	71.920799	38.323200	2	0.00000000
69	71.920799	38.323200	2	0.00000000
70	71.920799	38.323200	2	0.00000000
71	71.920799	38.323200	2	0.00000000
72	71.920799	38.323200	2	0.00000000
73	71.920799	38.323200	2	0.00000000
74	71.920799	38.323200	2	0.00000000
75	71.920799	38.323200	2	0.00000000
76	71.920799	38.323200	2	0.00000000
77	71.920799	38.323200	2	0.00000000
78	71.920799	38.323200	2	0.00000000
79	71.920799	38.323200	2	0.00000000
80	71.920799	38.323200	2	0.00000000
81	71.920799	38.323200	2	0.00000000
82	71.920799	38.323200	2	0.00000000
83	71.920799	38.323200	2	0.00000000
84	71.920799	38.323200	2	0.00000000
85	71.920799	38.323200	2	0.00000000
86	71.920799	38.323200	2	0.00000000
87	71.920799	38.323200	2	0.00000000
88	81.896049	45.999199	3	0.00000000
89	81.896049	45.999199	3	0.00000000
90	81.896049	45.999199	3	0.00000000
91	81.896049	45.999199	3	0.00000000
92	81.896049	45.999199	3	0.00000000
93	81.896049	45.999199	3	0.00000000
94	81.896049	45.999199	3	0.00000000
95	81.896049	45.999199	3	0.00000000
96	81.896049	45.999199	3	0.00000000
97	81.896049	45.999199	3	0.00000000
98	81.896049	45.999199	3	0.00000000
99	81.896049	45.999199	3	0.00000000
100	81.896049	45.999199	3	0.00000000
101	81.896049	45.999199	3	0.00000000
102	81.896049	45.999199	3	0.00000000
103	81.896049	45.999199	3	0.00000000
104	81.896049	45.999199	3	0.00000000
105	91.881203	56.684799	4	0.00000000
106	91.881203	56.684799	4	0.00000000
107	91.881203	56.684799	4	0.00000000
108	91.881203	56.684799	4	0.00000000
109	91.881203	56.684799	4	0.00000000
110	91.881203	56.684799	4	0.00000000
111	91.881203	56.684799	4	0.00000000
112	91.881203	56.684799	4	0.00000000
113	91.881203	56.684799	4	0.00000000
114	91.881203	56.684799	4	0.00000000
115	91.881203	56.684799	4	0.00000000
116	91.881203	56.684799	4	0.00000000
117	91.881203	56.684799	4	0.00000000
118	101.876251	70.379997	5	0.00000000
119	101.876251	70.379997	5	0.00000000
