# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (311, 2)

[centers]
idx	x_H_axis	y_W_axis
0	50.000000	81.000000
1	59.955448	82.656799
2	69.920799	87.323196
3	79.896049	94.999199
4	89.881203	105.684799
5	99.876251	119.379997
6	109.881203	136.084793
7	119.896049	155.799194
8	129.920807	178.523193
9	139.955444	204.256805
10	150.000000	233.000000
11	159.855453	204.256805
12	169.720795	178.523193
13	179.596054	155.799194
14	189.481201	136.084793
15	199.376251	119.379997
16	209.281204	105.684799
17	219.196045	94.999199
18	229.120804	87.323196
19	239.055450	82.656799
20	249.000000	81.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	50.000000	81.000000	0	0.00000000
1	50.000000	81.000000	0	0.00000000
2	50.000000	81.000000	0	0.00000000
3	50.000000	81.000000	0	0.00000000
4	50.000000	81.000000	0	0.00000000
5	50.000000	81.000000	0	0.00000000
6	50.000000	81.000000	0	0.00000000
7	50.000000	81.000000	0	0.00000000
8	50.000000	81.000000	0	0.00000000
9	50.000000	81.000000	0	0.00000000
10	50.000000	81.000000	0	0.00000000
11	50.000000	81.000000	0	0.00000000
12	50.000000	81.000000	0	0.00000000
13	50.000000	81.000000	0	0.00000000
14	50.000000	81.000000	0	0.00000000
15	50.000000	81.000000	0	0.00000000
16	50.000000	81.000000	0	0.00000000
17	50.000000	81.000000	0	0.00000000
18	50.000000	81.000000	0	0.00000000
19	50.000000	81.000000	0	0.00000000
20	50.000000	81.000000	0	0.00000000
21	50.000000	81.000000	0	0.00000000
22	50.000000	81.000000	0	0.00000000
23	50.000000	81.000000	0	0.00000000
24	50.000000	81.000000	0	0.00000000
25	50.000000	81.000000	0	0.00000000
26	50.000000	81.000000	0	0.00000000
27	50.000000	81.000000	0	0.00000000
28	50.000000	81.000000	0	0.00000000
29	50.000000	81.000000	0	0.00000000
30	50.000000	81.000000	0	0.00000000
31	50.000000	81.000000	0	0.00000000
32	50.000000	81.000000	0	0.00000000
33	59.955448	82.656799	1	0.00000000
34	59.955448	82.656799	1	0.00000000
35	59.955448	82.656799	1	0.00000000
36	59.955448	82.656799	1	0.00000000
37	59.955448	82.656799	1	0.00000000
38	59.955448	82.656799	1	0.00000000
39	59.955448	82.656799	1	0.00000000
40	59.955448	82.656799	1	0.00000000
41	59.955448	82.656799	1	0.00000000
42	59.955448	82.656799	1	0.00000000
43	59.955448	82.656799	1	0.00000000
44	59.955448	82.656799	1	0.00000000
45	59.955448	82.656799	1	0.00000000
46	59.955448	82.656799	1	0.00000000
47	59.955448	82.656799	1	0.00000000
48	59.955448	82.656799	1	0.00000000
49	59.955448	82.656799	1	0.00000000
50	59.955448	82.656799	1	0.00000000
51	59.955448	82.656799	1	0.00000000
52	59.955448	82.656799	1	0.00000000
53	59.955448	82.656799	1	0.00000000
54	59.955448	82.656799	1	0.00000000
55	59.955448	82.656799	1	0.00000000
56	59.955448	82.656799	1	0.00000000
57	59.955448	82.656799	1	0.00000000
58	59.955448	82.656799	1	0.00000000
59	59.955448	82.656799	1	0.00000000
60	59.955448	82.656799	1	0.00000000
61	59.955448	82.656799	1	0.00000000
62	59.955448	82.656799	1	0.00000000
63	59.955448	82.656799	1	0.00000000
64	59.955448	82.656799	1	0.00000000
65	59.955448	82.656799	1	0.00000000
66	69.920799	87.323196	2	0.00000000
67	69.920799	87.323196	2	0.00000000
68	69.920799	87.323196	2	0.00000000
69	69.920799	87.323196	2	0.00000000
70	69.920799	87.323196	2	0.00000000
71	69.920799	87.323196	2	0.00000000
72	69.920799	87.323196	2	0.00000000
73	69.920799	87.323196	2	0.00000000
74	69.920799	87.323196	2	0.00000000
75	69.920799	87.323196	2	0.00000000
76	69.920799	87.323196	2	0.00000000
77	69.920799	87.323196	2	0.00000000
78	69.920799	87.323196	2	0.00000000
79	69.920799	87.323196	2	0.00000000
80	69.920799	87.323196	2	0.00000000
81	69.920799	87.323196	2	0.00000000
82	69.920799	87.323196	2	0.00000000
83	69.920799	87.323196	2	0.00000000
84	69.920799	87.323196	2	0.00000000
85	69.920799	87.323196	2	0.00000000
86	69.920799	87.323196	2	0.00000000
87	69.920799	87.323196	2	0.00000000
88	79.896049	94.999199	3	0.00000000
89	79.896049	94.999199	3	0.00000000
90	79.896049	94.999199	3	0.00000000
91	79.896049	94.999199	3	0.00000000
92	79.896049	94.999199	3	0.00000000
93	79.896049	94.999199	3	0.00000000
94	79.896049	94.999199	3	0.00000000
95	79.896049	94.999199	3	0.00000000
96	79.896049	94.999199	3	0.00000000
97	79.896049	94.999199	3	0.00000000
98	79.896049	94.999199	3	0.00000000
99	79.896049	94.999199	3	0.00000000
100	79.896049	94.999199	3	0.00000000
101	79.896049	94.999199	3	0.00000000
102	79.896049	94.999199	3	0.00000000
103	79.896049	94.999199	3	0.00000000
104	79.896049	94.999199	3	0.00000000
105	89.881203	105.684799	4	0.00000000
106	89.881203	105.684799	4	0.00000000
107	89.881203	105.684799	4	0.00000000
108	89.881203	105.684799	4	0.00000000
109	89.881203	105.684799	4	0.00000000
110	89.881203	105.684799	4	0.00000000
111	89.881203	105.684799	4	0.00000000
112	89.881203	105.684799	4	0.00000000
113	89.881203	105.684799	4	0.00000000
114	89.881203	105.684799	4	0.00000000
115	89.881203	105.684799	4	0.00000000
116	89.881203	105.684799	4	0.00000000
117	89.881203	105.684799	4	0.00000000
118	99.876251	119.379997	5	0.00000000
119	99.876251	119.379997	5	0.00000000
120	99.876251	119.379997	5	0.00000000
121	99.876251	119.379997	5	0.00000000
122	99.876251	119.379997	5	0.00000000
123	99.876251	119.379997	5	0.00000000
124	99.876251	119.379997	5	0.00000000
125	99.876251	119.379997	5	0.00000000
126	99.876251	119.379997	5	0.00000000
127	99.876251	119.379997	5	0.00000000
128	109.881203	136.084793	6	0.00000000
129	109.881203	136.084793	6	0.00000000
130	109.881203	136.084793	6	0.00000000
131	109.881203	136.084793	6	0.00000000
132	109.881203	136.084793	6	0.00000000
133	109.881203	136.084793	6	0.00000000
134	109.881203	136.084793	6	0.00000000
135	109.881203	136.084793	6	0.00000000
136	119.896049	155.799194	7	0.00000000
137	119.896049	155.799194	7	0.00000000
138	119.896049	155.799194	7	0.00000000
139	119.896049	155.799194	7	0.00000000
140	129.920807	178.523193	8	0.00000000
141	129.920807	178.523193	8	0.00000000
142	129.920807	178.523193	8	0.00000000
143	139.955444	204.256805	9	0.00000000
144	139.955444	204.256805	9	0.00000000
145	139.955444	204.256805	9	0.00000000
146	150.000000	233.000000	10	0.00000000
147	150.000000	233.000000	10	0.00000000
148	150.000000	233.000000	10	0.00000000
149	150.000000	233.000000	10	0.00000000
150	150.000000	233.000000	10	0.00000000
151	150.000000	233.000000	10	0.00000000
152	150.000000	233.000000	10	0.00000000
153	150.000000	233.000000	10	0.00000000
154	150.000000	233.000000	10	0.00000000
155	150.000000	233.000000	10	0.00000000
156	150.000000	233.000000	10	0.00000000
157	159.855453	204.256805	11	0.00000000
158	159.855453	204.256805	11	0.00000000
159	159.855453	204.256805	11	0.00000000
160	169.720795	178.523193	12	0.00000000
161	169.720795	178.523193	12	0.00000000
162	169.720795	178.523193	12	0.00000000
163	179.596054	155.799194	13	0.00000000
164	179.596054	155.799194	13	0.00000000
165	179.596054	155.799194	13	0.00000000
166	179.596054	155.799194	13	0.00000000
167	179.596054	155.799194	13	0.00000000
168	179.596054	155.799194	13	0.00000000
169	179.596054	155.799194	13	0.00000000
170	189.481201	136.084793	14	0.00000000
171	189.481201	136.084793	14	0.00000000
172	189.481201	136.084793	14	0.00000000
173	189.481201	136.084793	14	0.00000000
174	189.481201	136.084793	14	0.00000000
