# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (576, 2)

[centers]
idx	x_H_axis	y_W_axis
0	75.000000	72.000000
1	84.955452	73.656799
2	94.920799	78.323196
3	104.896049	85.999199
4	114.881203	96.684799
5	124.876251	110.379997
6	134.881195	127.084801
7	144.896057	146.799194
8	154.920807	169.523193
9	164.955444	195.256805
10	175.000000	224.000000
11	184.855453	195.256805
12	194.720795	169.523193
13	204.596054	146.799194
14	214.481201	127.084801
15	224.376251	110.379997
16	234.281204	96.684799
17	244.196045	85.999199
18	254.120804	78.323196
19	264.055450	73.656799
20	274.000000	72.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	75.000000	72.000000	0	0.00000000
1	75.000000	72.000000	0	0.00000000
2	75.000000	72.000000	0	0.00000000
3	75.000000	72.000000	0	0.00000000
4	75.000000	72.000000	0	0.00000000
5	75.000000	72.000000	0	0.00000000
6	75.000000	72.000000	0	0.00000000
7	75.000000	72.000000	0	0.00000000
8	75.000000	72.000000	0	0.00000000
9	75.000000	72.000000	0	0.00000000
10	75.000000	72.000000	0	0.00000000
11	75.000000	72.000000	0	0.00000000
12	75.000000	72.000000	0	0.00000000
13	75.000000	72.000000	0	0.00000000
14	75.000000	72.000000	0	0.00000000
15	75.000000	72.000000	0	0.00000000
16	75.000000	72.000000	0	0.00000000
17	75.000000	72.000000	0	0.00000000
18	75.000000	72.000000	0	0.00000000
19	75.000000	72.000000	0	0.00000000
20	75.000000	72.000000	0	0.00000000
21	75.000000	72.000000	0	0.00000000
22	75.000000	72.000000	0	0.00000000
23	75.000000	72.000000	0	0.00000000
24	75.000000	72.000000	0	0.00000000
25	75.000000	72.000000	0	0.00000000
26	75.000000	72.000000	0	0.00000000
27	75.000000	72.000000	0	0.00000000
28	75.000000	72.000000	0	0.00000000
29	75.000000	72.000000	0	0.00000000
30	75.000000	72.000000	0	0.00000000
31	75.000000	72.000000	0	0.00000000
32	75.000000	72.000000	0	0.00000000
33	75.000000	72.000000	0	0.00000000
34	75.000000	72.000000	0	0.00000000
35	75.000000	72.000000	0	0.00000000
36	75.000000	72.000000	0	0.00000000
37	75.000000	72.000000	0	0.00000000
38	75.000000	72.000000	0	0.00000000
39	75.000000	72.000000	0	0.00000000
40	75.000000	72.000000	0	0.00000000
41	75.000000	72.000000	0	0.00000000
42	75.000000	72.000000	0	0.00000000
43	75.000000	72.000000	0	0.00000000
44	75.000000	72.000000	0	0.00000000
45	75.000000	72.000000	0	0.00000000
46	75.000000	72.000000	0	0.00000000
47	75.000000	72.000000	0	0.00000000
48	75.000000	72.000000	0	0.00000000
49	75.000000	72.000000	0	0.00000000
50	75.000000	72.000000	0	0.00000000
51	75.000000	72.000000	0	0.00000000
52	75.000000	72.000000	0	0.00000000
53	75.000000	72.000000	0	0.00000000
54	84.955452	73.656799	1	0.00000000
55	84.955452	73.656799	1	0.00000000
56	84.955452	73.656799	1	0.00000000
57	84.955452	73.656799	1	0.00000000
58	84.955452	73.656799	1	0.00000000
59	84.955452	73.656799	1	0.00000000
60	84.955452	73.656799	1	0.00000000
61	84.955452	73.656799	1	0.00000000
62	84.955452	73.656799	1	0.00000000
63	84.955452	73.656799	1	0.00000000
64	84.955452	73.656799	1	0.00000000
65	84.955452	73.656799	1	0.00000000
66	84.955452	73.656799	1	0.00000000
67	84.955452	73.656799	1	0.00000000
68	84.955452	73.656799	1	0.00000000
69	84.955452	73.656799	1	0.00000000
70	84.955452	73.656799	1	0.00000000
71	84.955452	73.656799	1	0.00000000
72	84.955452	73.656799	1	0.00000000
73	84.955452	73.656799	1	0.00000000
74	84.955452	73.656799	1	0.00000000
75	84.955452	73.656799	1	0.00000000
76	84.955452	73.656799	1	0.00000000
77	84.955452	73.656799	1	0.00000000
78	84.955452	73.656799	1	0.00000000
79	84.955452	73.656799	1	0.00000000
80	84.955452	73.656799	1	0.00000000
81	84.955452	73.656799	1	0.00000000
82	84.955452	73.656799	1	0.00000000
83	84.955452	73.656799	1	0.00000000
84	84.955452	73.656799	1	0.00000000
85	84.955452	73.656799	1	0.00000000
86	84.955452	73.656799	1	0.00000000
87	84.955452	73.656799	1	0.00000000
88	84.955452	73.656799	1	0.00000000
89	84.955452	73.656799	1	0.00000000
90	84.955452	73.656799	1	0.00000000
91	84.955452	73.656799	1	0.00000000
92	84.955452	73.656799	1	0.00000000
93	84.955452	73.656799	1	0.00000000
94	84.955452	73.656799	1	0.00000000
95	84.955452	73.656799	1	0.00000000
96	84.955452	73.656799	1	0.00000000
97	84.955452	73.656799	1	0.00000000
98	84.955452	73.656799	1	0.00000000
99	84.955452	73.656799	1	0.00000000
100	84.955452	73.656799	1	0.00000000
101	84.955452	73.656799	1	0.00000000
102	84.955452	73.656799	1	0.00000000
