# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (311, 2)

[centers]
idx	x_H_axis	y_W_axis
0	53.000000	80.000000
1	62.955448	81.656799
2	72.920799	86.323196
3	82.896049	93.999199
4	92.881203	104.684799
5	102.876251	118.379997
6	112.881203	135.084793
7	122.896049	154.799194
8	132.920807	177.523193
9	142.955444	203.256805
10	153.000000	232.000000
11	162.855453	203.256805
12	172.720795	177.523193
13	182.596054	154.799194
14	192.481201	135.084793
15	202.376251	118.379997
16	212.281204	104.684799
17	222.196045	93.999199
18	232.120804	86.323196
19	242.055450	81.656799
20	252.000000	80.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	53.000000	80.000000	0	0.00000000
1	53.000000	80.000000	0	0.00000000
2	53.000000	80.000000	0	0.00000000
3	53.000000	80.000000	0	0.00000000
4	53.000000	80.000000	0	0.00000000
5	53.000000	80.000000	0	0.00000000
6	53.000000	80.000000	0	0.00000000
7	53.000000	80.000000	0	0.00000000
8	53.000000	80.000000	0	0.00000000
9	53.000000	80.000000	0	0.00000000
10	53.000000	80.000000	0	0.00000000
11	53.000000	80.000000	0	0.00000000
12	53.000000	80.000000	0	0.00000000
13	53.000000	80.000000	0	0.00000000
14	53.000000	80.000000	0	0.00000000
15	53.000000	80.000000	0	0.00000000
16	53.000000	80.000000	0	0.00000000
17	53.000000	80.000000	0	0.00000000
18	53.000000	80.000000	0	0.00000000
19	53.000000	80.000000	0	0.00000000
20	53.000000	80.000000	0	0.00000000
21	53.000000	80.000000	0	0.00000000
22	53.000000	80.000000	0	0.00000000
23	53.000000	80.000000	0	0.00000000
24	53.000000	80.000000	0	0.00000000
25	53.000000	80.000000	0	0.00000000
26	53.000000	80.000000	0	0.00000000
27	53.000000	80.000000	0	0.00000000
28	53.000000	80.000000	0	0.00000000
29	53.000000	80.000000	0	0.00000000
30	53.000000	80.000000	0	0.00000000
31	53.000000	80.000000	0	0.00000000
32	53.000000	80.000000	0	0.00000000
33	62.955448	81.656799	1	0.00000000
34	62.955448	81.656799	1	0.00000000
35	62.955448	81.656799	1	0.00000000
36	62.955448	81.656799	1	0.00000000
37	62.955448	81.656799	1	0.00000000
38	62.955448	81.656799	1	0.00000000
39	62.955448	81.656799	1	0.00000000
40	62.955448	81.656799	1	0.00000000
41	62.955448	81.656799	1	0.00000000
42	62.955448	81.656799	1	0.00000000
43	62.955448	81.656799	1	0.00000000
44	62.955448	81.656799	1	0.00000000
45	62.955448	81.656799	1	0.00000000
46	62.955448	81.656799	1	0.00000000
47	62.955448	81.656799	1	0.00000000
48	62.955448	81.656799	1	0.00000000
49	62.955448	81.656799	1	0.00000000
50	62.955448	81.656799	1	0.00000000
51	62.955448	81.656799	1	0.00000000
52	62.955448	81.656799	1	0.00000000
53	62.955448	81.656799	1	0.00000000
54	62.955448	81.656799	1	0.00000000
55	62.955448	81.656799	1	0.00000000
56	62.955448	81.656799	1	0.00000000
57	62.955448	81.656799	1	0.00000000
58	62.955448	81.656799	1	0.00000000
59	62.955448	81.656799	1	0.00000000
60	62.955448	81.656799	1	0.00000000
61	62.955448	81.656799	1	0.00000000
62	62.955448	81.656799	1	0.00000000
63	62.955448	81.656799	1	0.00000000
64	62.955448	81.656799	1	0.00000000
65	62.955448	81.656799	1	0.00000000
66	72.920799	86.323196	2	0.00000000
67	72.920799	86.323196	2	0.00000000
68	72.920799	86.323196	2	0.00000000
69	72.920799	86.323196	2	0.00000000
70	72.920799	86.323196	2	0.00000000
71	72.920799	86.323196	2	0.00000000
72	72.920799	86.323196	2	0.00000000
73	72.920799	86.323196	2	0.00000000
