# coordinate_system: voxel_xy_after_load_rotation_geometry_for_volume
# x = volume H-axis coordinate, y = volume W-axis coordinate
centers_shape: (21, 2)
ray_origins_shape: (311, 2)

[centers]
idx	x_H_axis	y_W_axis
0	61.000000	114.000000
1	70.955452	115.656799
2	80.920799	120.323196
3	90.896049	127.999199
4	100.881203	138.684799
5	110.876251	152.380005
6	120.881203	169.084793
7	130.896057	188.799194
8	140.920807	211.523193
9	150.955444	237.256805
10	161.000000	266.000000
11	170.855453	237.256805
12	180.720795	211.523193
13	190.596054	188.799194
14	200.481201	169.084793
15	210.376251	152.380005
16	220.281204	138.684799
17	230.196045	127.999199
18	240.120804	120.323196
19	250.055450	115.656799
20	260.000000	114.000000

[ray_origins]
idx	x_H_axis	y_W_axis	nearest_center_id	nearest_center_dist
0	61.000000	114.000000	0	0.00000000
1	61.000000	114.000000	0	0.00000000
2	61.000000	114.000000	0	0.00000000
3	61.000000	114.000000	0	0.00000000
4	61.000000	114.000000	0	0.00000000
5	61.000000	114.000000	0	0.00000000
6	61.000000	114.000000	0	0.00000000
7	61.000000	114.000000	0	0.00000000
8	61.000000	114.000000	0	0.00000000
9	61.000000	114.000000	0	0.00000000
10	61.000000	114.000000	0	0.00000000
11	61.000000	114.000000	0	0.00000000
12	61.000000	114.000000	0	0.00000000
13	61.000000	114.000000	0	0.00000000
14	61.000000	114.000000	0	0.00000000
15	61.000000	114.000000	0	0.00000000
16	61.000000	114.000000	0	0.00000000
17	61.000000	114.000000	0	0.00000000
18	61.000000	114.000000	0	0.00000000
19	61.000000	114.000000	0	0.00000000
20	61.000000	114.000000	0	0.00000000
21	61.000000	114.000000	0	0.00000000
22	61.000000	114.000000	0	0.00000000
23	61.000000	114.000000	0	0.00000000
24	61.000000	114.000000	0	0.00000000
25	61.000000	114.000000	0	0.00000000
26	61.000000	114.000000	0	0.00000000
27	61.000000	114.000000	0	0.00000000
28	61.000000	114.000000	0	0.00000000
29	61.000000	114.000000	0	0.00000000
30	61.000000	114.000000	0	0.00000000
31	61.000000	114.000000	0	0.00000000
32	61.000000	114.000000	0	0.00000000
33	70.955452	115.656799	1	0.00000000
34	70.955452	115.656799	1	0.00000000
35	70.955452	115.656799	1	0.00000000
36	70.955452	115.656799	1	0.00000000
37	70.955452	115.656799	1	0.00000000
38	70.955452	115.656799	1	0.00000000
39	70.955452	115.656799	1	0.00000000
40	70.955452	115.656799	1	0.00000000
41	70.955452	115.656799	1	0.00000000
42	70.955452	115.656799	1	0.00000000
43	70.955452	115.656799	1	0.00000000
44	70.955452	115.656799	1	0.00000000
45	70.955452	115.656799	1	0.00000000
46	70.955452	115.656799	1	0.00000000
